Ros Timestamp,latitude,longitude,seaHeight,geoidHeight,positionDilutionOfPrecision,horizontalDilutionOfPrecision,verticalDilutionOfPrecision,magneticVariation,trueCourseOverGround,magneticCourseOverGround,speedOverGround,estimatedHorizontalPosError,estimatedVerticalPosError,estimatedPosError,trueEstVelocity,trueNorthVelocity,upVelocity,gpsQuality,nbSat,gsaModeAuto,fixType,utcHour,utcMin,utcSec,validPosition,utcDay,utcMounth,utcYear,mode,prn0,prn1,prn2,prn3,prn4,prn5,prn6,prn7,prn8,prn9,prn10,prn11
1458305491004087044,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,36,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305492031922506,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,37,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305493004368544,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,38,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305494014592408,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,39,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305495003810080,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,40,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305496014185591,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,41,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305497006479356,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,42,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305498004718139,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,43,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305499020880093,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,44,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305500013112218,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,45,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305501004343600,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,46,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305502031676554,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,47,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305503003777627,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,48,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305504013912563,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,49,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305505003236024,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,50,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305506013516500,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,51,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305507020706923,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,52,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305508012861721,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,53,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305509003210662,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,54,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305510013417636,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,55,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305511003522860,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,56,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305512030877933,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,57,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305513003023582,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,58,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305514013552257,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,2,59,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305515003663687,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,0,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305516012732538,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,1,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305517021131037,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,2,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305518013315382,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,3,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305519001788168,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,4,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305520012037358,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,5,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305521002034639,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,6,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305522030392384,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,7,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305523001653231,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,8,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305524012068133,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,9,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305525002368965,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,10,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305526012440135,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,11,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305527019926227,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,12,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305528011913097,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,13,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305529001473490,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,14,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305530011510704,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,15,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305531002001938,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,16,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305532030212266,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,17,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
1458305533002222549,48.668817,6.154758,nan,nan,nan,nan,nan,-1.100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,3,18,0,22,8,99,78,0,0,0,0,0,0,0,0,0,0,0,0
